Title,Author,Subject,Source,Type,Publication Date,Link,License,Description
A Second Course in Ordinary Differential Equations: Dynamical Systems and Boundary Value Problems (Herman),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/A_Second_Course_in_Ordinary_Differential_Equations%3A_Dynamical_Systems_and_Boundary_Value_Problems_(Herman),Attribution-NonCommercial-ShareAlike,N/A
Ordinary Differential Equations (Wiggins),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Book%3A_Ordinary_Differential_Equations_(Wiggins),Attribution-NonCommercial-ShareAlike,N/A
Differential Equations (Chasnov),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Differential_Equations_(Chasnov),Attribution-NonCommercial-ShareAlike,N/A
Applied Linear Algebra and Differential Equations (Chasnov),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Applied_Linear_Algebra_and_Differential_Equations_(Chasnov),Attribution-NonCommercial-ShareAlike,N/A
Numerically Solving Ordinary Differential Equations (Brorson),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Numerically_Solving_Ordinary_Differential_Equations_(Brorson),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Partial Differential Equations (Herman),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Introduction_to_Partial_Differential_Equations_(Herman),Attribution-NonCommercial-ShareAlike,N/A
Partial Differential Equations (Walet),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Book%3A_Partial_Differential_Equations_(Walet),Attribution-NonCommercial-ShareAlike,N/A
Partial Differential Equations (Miersemann),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Differential_Equations/Book%3A_Partial_Differential_Equations_(Miersemann),Attribution-NonCommercial-ShareAlike,N/A
Supplemental Modules (Analysis),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Supplemental_Modules_(Analysis),Attribution-NonCommercial-ShareAlike,N/A
Exercises (Analysis),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Exercises_(Analysis),Attribution-NonCommercial-ShareAlike,N/A
Mathematical Analysis (Zakon),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Book%3A_Mathematical_Analysis_(Zakon),Attribution-NonCommercial-ShareAlike,N/A
"Introduction to Mathematical Analysis I (Lafferriere, Lafferriere, and Nguyen)",LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Introduction_to_Mathematical_Analysis_I_(Lafferriere_Lafferriere_and_Nguyen),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Real Analysis (Lebl),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Introduction_to_Real_Analysis_(Lebl),Attribution-NonCommercial-ShareAlike,N/A
Real Analysis (Boman and Rogers),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Book%3A_Real_Analysis_(Boman_and_Rogers),Attribution-NonCommercial-ShareAlike,N/A
A Primer of Real Analysis (Sloughter),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Book%3A_A_Primer_of_Real_Analysis_(Sloughter),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Real Analysis (Trench),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Book%3A_Introduction_to_Real_Analysis_(Trench),Attribution-NonCommercial-ShareAlike,N/A
Functions Defined by Improper Integrals (Trench),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Book%3A_Functions_Defined_by_Improper_Integrals_(Trench),Attribution-NonCommercial-ShareAlike,N/A
Complex Variables with Applications (Orloff),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Complex_Variables_with_Applications_(Orloff),Attribution-NonCommercial-ShareAlike,N/A
Tasty Bits of Several Complex Variables (Lebl),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Tasty_Bits_of_Several_Complex_Variables_(Lebl),Attribution-NonCommercial-ShareAlike,N/A
Complex Analysis - A Visual and Interactive Introduction (Ponce Campuzano),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Analysis/Complex_Analysis_-_A_Visual_and_Interactive_Introduction_(Ponce_Campuzano),Attribution-NonCommercial-ShareAlike,N/A
Supplemental Modules (Linear Algebra),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Supplemental_Modules_(Linear_Algebra),Attribution-NonCommercial-ShareAlike,N/A
"Linear Algebra (Waldron, Cherney, and Denton)",LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Map%3A_Linear_Algebra_(Waldron_Cherney_and_Denton),Attribution-NonCommercial-ShareAlike,N/A
"Linear Algebra (Schilling, Nachtergaele and Lankham)",LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Book%3A_Linear_Algebra_(Schilling_Nachtergaele_and_Lankham),Attribution-NonCommercial-ShareAlike,N/A
A First Course in Linear Algebra (Kuttler),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/A_First_Course_in_Linear_Algebra_(Kuttler),Attribution-NonCommercial-ShareAlike,N/A
Interactive Linear Algebra (Margalit and Rabinoff),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Interactive_Linear_Algebra_(Margalit_and_Rabinoff),Attribution-NonCommercial-ShareAlike,N/A
Matrix Analysis (Cox),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Book%3A_Matrix_Analysis_(Cox),Attribution-NonCommercial-ShareAlike,N/A
Matrix Algebra with Computational Applications (Colbry),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Matrix_Algebra_with_Computational_Applications_(Colbry),Attribution-NonCommercial-ShareAlike,N/A
Fundamentals of Matrix Algebra (Hartman),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Fundamentals_of_Matrix_Algebra_(Hartman),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Matrix Algebra (Kaw),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Linear_Algebra/Introduction_to_Matrix_Algebra_(Kaw),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Algebraic Structures (Denton),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Introduction_to_Algebraic_Structures_(Denton),Attribution-NonCommercial-ShareAlike,N/A
Abstract Algebra: Theory and Applications (Judson),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Abstract_Algebra%3A_Theory_and_Applications_(Judson),Attribution-NonCommercial-ShareAlike,N/A
First-Semester Abstract Algebra: A Structural Approach (Sklar),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/First-Semester_Abstract_Algebra%3A_A_Structural_Approach_(Sklar),Attribution-NonCommercial-ShareAlike,N/A
Elementary Abstract Algebra (Clark),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Elementary_Abstract_Algebra_(Clark),Attribution-NonCommercial-ShareAlike,N/A
Rings with Inquiry (Janssen and Lindsey),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Rings_with_Inquiry_(Janssen_and_Lindsey),Attribution-NonCommercial-ShareAlike,N/A
An Inquiry-Based Approach to Abstract Algebra (Ernst),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/An_Inquiry-Based_Approach_to_Abstract_Algebra_(Ernst),Attribution-NonCommercial-ShareAlike,N/A
Applied Geometric Algebra (Tisza),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Applied_Geometric_Algebra_(Tisza),Attribution-NonCommercial-ShareAlike,N/A
Introduction to Groups and Geometries (Lyons),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Introduction_to_Groups_and_Geometries_(Lyons),Attribution-NonCommercial-ShareAlike,N/A
Open Algebra and Knots (Salomone),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Abstract_and_Geometric_Algebra/Open_Algebra_and_Knots_(Salomone),Attribution-NonCommercial-ShareAlike,N/A
Combinatorics and Graph Theory (Guichard),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Combinatorics_and_Graph_Theory_(Guichard),Attribution-NonCommercial-ShareAlike,N/A
Combinatorics Through Guided Discovery (Bogart),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Combinatorics_Through_Guided_Discovery_(Bogart),Attribution-NonCommercial-ShareAlike,N/A
Combinatorics (Morris),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Combinatorics_(Morris),Attribution-NonCommercial-ShareAlike,N/A
Applied Combinatorics (Keller and Trotter),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Applied_Combinatorics_(Keller_and_Trotter),Attribution-NonCommercial-ShareAlike,N/A
A Spiral Workbook for Discrete Mathematics (Kwong),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/A_Spiral_Workbook_for_Discrete_Mathematics_(Kwong),Attribution-NonCommercial-ShareAlike,N/A
Elementary Foundations: An Introduction to Topics in Discrete Mathematics (Sylvestre),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Elementary_Foundations%3A_An_Introduction_to_Topics_in_Discrete_Mathematics_(Sylvestre),Attribution-NonCommercial-ShareAlike,N/A
Combinatorics & Discrete Mathematics (Levin),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Combinatorics__Discrete_Mathematics_(Levin),Attribution-NonCommercial-ShareAlike,N/A
Discrete Mathematics (Levin),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Discrete_Mathematics_(Levin),Attribution-NonCommercial-ShareAlike,N/A
Applied Discrete Structures (Doerr and Levasseur),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Applied_Discrete_Structures_(Doerr_and_Levasseur),Attribution-NonCommercial-ShareAlike,N/A
Discrete Mathematics for Computer Science (Fitch),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Discrete_Mathematics_for_Computer_Science_(Fitch),Attribution-NonCommercial-ShareAlike,N/A
A Cool Brisk Walk Through Discrete Mathematics (Davies),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/A_Cool_Brisk_Walk_Through_Discrete_Mathematics_(Davies),Attribution-NonCommercial-ShareAlike,N/A
Elementary Number Theory (Raji),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Elementary_Number_Theory_(Raji),Attribution-NonCommercial-ShareAlike,N/A
An Introduction to the Theory of Numbers (Moser),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/An_Introduction_to_the_Theory_of_Numbers_(Moser),Attribution-NonCommercial-ShareAlike,N/A
An Introduction to Number Theory (Veerman),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/An_Introduction_to_Number_Theory_(Veerman),Attribution-NonCommercial-ShareAlike,N/A
Elementary Number Theory (Clark),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Elementary_Number_Theory_(Clark),Attribution-NonCommercial-ShareAlike,N/A
Elementary Number Theory (Barrus and Clark),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Elementary_Number_Theory_(Barrus_and_Clark),Attribution-NonCommercial-ShareAlike,N/A
Yet Another Introductory Number Theory Textbook - Cryptology Emphasis (Poritz),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Combinatorics_and_Discrete_Mathematics/Yet_Another_Introductory_Number_Theory_Textbook_-_Cryptology_Emphasis_(Poritz),Attribution-NonCommercial-ShareAlike,N/A
Friendly Introduction to Mathematical Logic (Leary & Kristiansen),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/Book%3A_Friendly_Introduction_to_Mathematical_Logic_(Leary_and_Kristiansen),Attribution-NonCommercial-ShareAlike,N/A
Mathematical Reasoning - Writing and Proof (Sundstrom),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/Book%3A_Mathematical_Reasoning__Writing_and_Proof_(Sundstrom),Attribution-NonCommercial-ShareAlike,N/A
Gentle Introduction to the Art of Mathematics (Fields),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/Gentle_Introduction_to_the_Art_of_Mathematics_(Fields),Attribution-NonCommercial-ShareAlike,N/A
Proofs and Concepts - The Fundamentals of Abstract Mathematics (Morris and Morris),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/Proofs_and_Concepts_-_The_Fundamentals_of_Abstract_Mathematics_(Morris_and_Morris),Attribution-NonCommercial-ShareAlike,N/A
An Introduction to Proof via Inquiry-Based Learning (Ernst),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/An_Introduction_to_Proof_via_Inquiry-Based_Learning_(Ernst),Attribution-NonCommercial-ShareAlike,N/A
Transition to Higher Mathematics (Dumas and McCarthy),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Mathematical_Logic_and_Proof/Transition_to_Higher_Mathematics_(Dumas_and_McCarthy),Attribution-NonCommercial-ShareAlike,N/A
Math in Society (Lippman),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Math_in_Society_(Lippman),Attribution-NonCommercial-ShareAlike,N/A
College Mathematics for Everyday Life (Inigo et al.),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Book%3A_College_Mathematics_for_Everyday_Life_(Inigo_et_al),Attribution-NonCommercial-ShareAlike,N/A
Business Math (Olivier),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Business_Math_(Olivier),Attribution-NonCommercial-ShareAlike,N/A
Business Calculus with Excel (May and Bart),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Business_Calculus_with_Excel_(May_and_Bart),Attribution-NonCommercial-ShareAlike,N/A
Applied Finite Mathematics (Sekhon and Bloom),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Applied_Finite_Mathematics_(Sekhon_and_Bloom),Attribution-NonCommercial-ShareAlike,N/A
Mathematics for Elementary Teachers (Manes),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Mathematics_for_Elementary_Teachers_(Manes),Attribution-NonCommercial-ShareAlike,N/A
Math For Liberal Art Students (Diaz),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Math_For_Liberal_Art_Students_(Diaz),Attribution-NonCommercial-ShareAlike,N/A
Developmental Math (NROC),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Developmental_Math_(NROC),Attribution-NonCommercial-ShareAlike,N/A
Understanding Elementary Mathematics (Harland),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Understanding_Elementary_Mathematics_(Harland),Attribution-NonCommercial-ShareAlike,N/A
"Calculus for Business and Social Sciences Corequisite Workbook (Dominguez, Martinez, and Saykali)",LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Calculus_for_Business_and_Social_Sciences_Corequisite_Workbook_(Dominguez_Martinez_and_Saykali),Attribution-NonCommercial-ShareAlike,N/A
Technical Mathematics (Chase),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Technical_Mathematics_(Chase),Attribution-NonCommercial-ShareAlike,N/A
The Essence of Mathematics Through Elementary Problems (Borovik and Gardiner),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/The_Essence_of_Mathematics_Through_Elementary_Problems_(Borovik_and_Gardiner),Attribution-NonCommercial-ShareAlike,N/A
Street-Fighting Mathematics: The Art of Educated Guessing and Opportunistic Problem Solving (Mahajan),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Street-Fighting_Mathematics%3A_The_Art_of_Educated_Guessing_and_Opportunistic_Problem_Solving_(Mahajan),Attribution-NonCommercial-ShareAlike,N/A
Quantitative Problem Solving in Natural Resources (Moore),LibreTexts,Mathematics,LibreTexts,Textbook,N/A,https://math.libretexts.org/Bookshelves/Applied_Mathematics/Quantitative_Problem_Solving_in_Natural_Resources_(Moore),Attribution-NonCommercial-ShareAlike,N/A
